3d,3d,44.4383919935
sold,budget,2.22486895351
pass,comments,2.22483844885
thank,senior,2.22483844885
discuss,advise,2.2248270096
canada,corp,2.22481938343
',definitions,2.22481175727
click,',2.22481175727
definitions,',2.22481175727
trade,america,2.22478887877
'd,thing,2.22476600027
fiscal,time,2.22476600027
cell,cell,2.22476409373
janet,chris,2.22474312178
mike,jason,2.22472405636
nerc,meeting,2.22471071057
day,birthday,2.22470117787
taking,tomorrow,2.22469164516
scope,power,2.22465923396
split,power,2.22465923396
power,deficit,2.22465923396
deficit,power,2.22465923396
'm,thinking,2.22465923396
more,challenges,2.22462872929
hedge,price,2.22462300967
through,pick,2.22455246764
060ltr,file,2.22453721531
california,attachments,2.22453721531
available,times,2.22453721531
full,california,2.22453721531
lynch,',2.22449908448
communication,copy,2.22449717794
going,monique,2.22449145832
matters,make,2.22445714057
northern,let,2.22444570132
boy,let,2.22444570132
filing,friday,2.22442091629
still,angelides,2.22440375741
mike,miller,2.22439041162
approve,like,2.224384692
like,timing,2.224384692
regulatory,against,2.22437706583
advance,email,2.22435418734
contact,university,2.22434274809
hey,friend,2.22432368268
confidential,copy,2.22427029952
price,matt,2.22422835561
gas,flow,2.22422835561
kelly,mark,2.22422835561
crisis,year,2.22421691636
jim,nancy,2.22421691636
committee,chairman,2.22419975749
minutes,friday,2.22413684162
friday,assistant,2.22413684162
young,good,2.22412158929
perhaps,good,2.22412158929
california,conflict,2.22411015004
attempt,california,2.22411015004
make,vote,2.22407011267
contact,concerns,2.22405676688
ryan,mike,2.22405676688
deal,sept,2.22400529027
open,session,2.22400338373
making,contracts,2.2239881314
reports,through,2.22397669215
services,online,2.22392330899
take,along,2.22392330899
loretta,week,2.22389661741
energy,commodity,2.22389661741
pass,jim,2.22389661741
said,passed,2.223877552
's,likening,2.22387564545
unrivalled,'s,2.22387564545
refill,'s,2.22387564545
's,examining,2.22387564545
's,stowell,2.22387564545
eighteen,'s,2.22387564545
likening,'s,2.22387564545
dire,'s,2.22387564545
painted,'s,2.22387564545
actions,order,2.22386611275
state,loretta,2.22385658004
state,efforts,2.22385658004
sanchez,enron,2.22383370154
enron,harassment,2.22383370154
time,opinion,2.22382416884
rid,report,2.2237993838
likely,down,2.22377078568
call,dont,2.2237440941
number,picture,2.22373646793
meeting,location,2.22372312215
counsel,look,2.2236888044
contracts,lynch,2.22365258011
know,email,2.22359634677
'm,happy,2.22358966425
leave,friday,2.22356869229
off,distribution,2.22356106613
off,vacation,2.22356106613
jay,jeff,2.22354200072
jeff,matt,2.22354200072
never,chris,2.22348480447
then,pick,2.22348480447
detailed,more,2.22348480447
maybe,next,2.22346192598
term,bond,2.22346192598
consumer,some,2.22340472974
sellers,business,2.22339329049
thank,analyst,2.22338947741
year,women,2.22337041199
comments,counsel,2.22336087929
negotiated,energy,2.22331702883
agenda,items,2.2233017765
tom,available,2.2233017765
make,informed,2.22329605688
fund,make,2.22329605688
marketing,corp,2.22329415034
richard,help,2.22327889801
company,run,2.22325601951
jones,california,2.22325601951
customer,tickets,2.22324839334
provide,operations,2.22323314101
meeting,reservation,2.22322932793
zufferli,take,2.22322932793
mark,gerald,2.22319882327
approved,following,2.22319882327
steve,james,2.22319882327
john,rod,2.22317975786
then,asap,2.22317022515
jeff,vote,2.22312446816
management,research,2.22311493545
today,remember,2.22309587004
next,reasons,2.22302723455
beginning,next,2.22302723455
help,appreciated,2.22298147755
security,agreement,2.22296431868
templates,like,2.22292428131
going,field,2.22291284206
canada,trading,2.22290712244
order,future,2.22288996357
commission,rates,2.22288996357
grand,october,2.2228823374
october,1st,2.2228823374
late,number,2.22285564582
privileged,review,2.22279844958
hey,game,2.22279844958
questions,outline,2.22278319725
passed,energy,2.22273744026
always,today,2.22273553372
room,session,2.22271074868
thinking,jeff,2.2227069356
quickly,some,2.22270121597
industry,state,2.22269358981
nymex,price,2.22264973936
hey,'re,2.22264592627
power,giving,2.22264592627
richard,chris,2.2225410665
smith,manager,2.22246671138
game,tickets,2.22246671138
id,index,2.22246671138
basis,index,2.22246671138
trading,natural,2.22246099176
committee,management,2.22245908522
sunday,monday,2.22243620672
steve,karen,2.22242667402
steve,ken,2.22242667402
order,money,2.22240188898
help,sara,2.22238663665
page,date,2.22234469274
central,date,2.22234469274
more,cents,2.22234087965
print,thank,2.22230274883
never,'ll,2.222264618
diane,work,2.22225508529
working,markets,2.22224555259
october,austin,2.22218835634
john,blair,2.22218835634
give,consider,2.22215785168
sell,order,2.22215785168
index,oct,2.22213497319
state,owned,2.22211209469
natural,system,2.22211209469
every,year,2.22210065544
capacity,north,2.2220663377
power,revenue,2.22197482371
treasurer,california,2.22197482371
california,treasurer,2.22197482371
time,reduced,2.22194050597
reserve,mail,2.2219328798
along,want,2.22192144055
approved,report,2.22191190785
know,dealings,2.22189093589
know,thanx,2.22189093589
personnel,know,2.22189093589
formal,know,2.22189093589
comments,lisa,2.22188330973
comments,sending,2.22188330973
jason,jeff,2.22187187048
flight,n't,2.22187187048
delivery,price,2.22186043123
work,making,2.22186043123
add,sheet,2.22180323499
included,help,2.22179179574
said,taken,2.221757478
five,make,2.22174794529
make,lynch,2.22174794529
mind,today,2.22165452476
today,never,2.22165452476
general,law,2.22163736589
resources,still,2.22161448739
sell,still,2.22161448739
energy,negotiations,2.22157826311
lead,california,2.22154775844
bill,bob,2.22154775844
giving,need,2.22154013228
percent,state,2.22153059957
delete,take,2.22149437529
october,noon,2.22149437529
down,tell,2.22148293604
sheet,budget,2.22147530987
're,game,2.22147149679
price,counterparty,2.22146577717
lynch,work,2.22146577717
jeff,comment,2.22145433792
mirror,'s,2.22143717905
's,mirror,2.22143717905
excess,'s,2.22143717905
's,fan,2.22143717905
call,dial,2.22143336596
last,family,2.22141048747
steve,sell,2.22139714168
trading,hours,2.22134566506
required,company,2.22133422581
power,focus,2.22130372115
some,seats,2.22129418844
comments,dan,2.2212922819
international,business,2.22128084265
john,matt,2.22119695483
contact,director,2.22119695483
law,sale,2.22113975859
bonds,law,2.22113975859
accordingly,enron,2.22111497355
enron,calculation,2.22111497355
enron,commitment,2.22111497355
enron,lake,2.22111497355
want,coal,2.22111306701
through,completed,2.22109781468
janet,jeff,2.22103680536
n't,nor,2.22103680536
federal,term,2.22102917919
chair,review,2.22102917919
act,time,2.22099867453
forget,time,2.22099867453
time,economy,2.22099867453
currently,discuss,2.22099486145
budget,budget,2.22096626333
state,planned,2.22094910446
possibly,state,2.22094910446
ward,gas,2.22093957175
anne,thank,2.22085377739
department,still,2.22085377739
kind,information,2.22081564656
need,decided,2.22081374002
term,louise,2.22080802039
october,monique,2.22080039423
john,thomas,2.22070125408
jim,talked,2.22069362791
did,learn,2.22069362791
power,certain,2.22063261859
ppt,more,2.22062499242
jeff,lynch,2.2206192728
pretty,jeff,2.2206192728
northern,know,2.22060211393
boy,know,2.22060211393
message,immediately,2.22060020738
government,some,2.22059067468
start,working,2.22057732889
today,key,2.22057351581
let,carole,2.22057160926
capacity,system,2.22051059994
let,back,2.22049838815
basis,high,2.22043433829
derrick,week,2.22041908596
commission,sell,2.22041908596
year,europe,2.22040764671
via,then,2.22033901122
work,water,2.22028181498
pick,work,2.22028181498
going,matt,2.22028181498
sept,california,2.22026656265
unit,order,2.22020555332
n't,begin,2.22020174024
executed,copy,2.22018648791
lot,think,2.22018648791
copy,executed,2.22018648791
fact,said,2.22016742249
consideration,october,2.22010641317
services,opportunity,2.22010641317
october,jerry,2.22010641317
time,verify,2.2200568431
deficit,time,2.2200568431
intended,contact,2.22005303001
lisa,mike,2.22005303001
james,jim,2.22005303001
laura,chris,2.22002443189
dear,next,2.21998439452
power,authority,2.21996151603
price,winter,2.21988716091
give,development,2.21983949738
agreement,parties,2.21980136655
state,role,2.21978611422
conflict,state,2.21978611422
areas,back,2.21977276843
enron,businesses,2.21975560956
resigned,enron,2.21975560956
results,file,2.21973273106
then,why,2.21970985257
said,senior,2.21963740399
vote,said,2.21963740399
let,john,2.21961425165
performance,let,2.21960308625
scope,let,2.21960308625
did,jones,2.21959546008
days,days,2.21957830121
wants,work,2.21949250685
prices,ferc,2.21945818911
development,help,2.21941243211
help,development,2.21941243211
analyst,information,2.21938574053
mike,james,2.21938574053
mail,box,2.21936286204
power,negotiations,2.21929041347
back,june,2.21927897422
customers,utility,2.21923512377
jason,john,2.21921415181
plan,hours,2.21920652565
state,monthly,2.2192046191
available,basis,2.21918364715
budgets,call,2.21912263783
time,revenues,2.21911501166
time,concerning,2.21911501166
work,hour,2.21909785279
want,daily,2.21909213316
natural,market,2.21908832008
reply,mark,2.21908069392
frank,chris,2.21908069392
guess,did,2.21904637617
scheduling,day,2.21901777805
's,1990s,2.21899871264
's,indexw,2.21899871264
downloadable,'s,2.21899871264
's,channel,2.21899871264
's,practice,2.21899871264
petitioning,'s,2.21899871264
's,frag,2.21899871264
utilities,order,2.21898536685
california,never,2.21898536685
jeff,asap,2.21894914256
asap,jeff,2.21894914256
jeff,filing,2.21894914256
different,jeff,2.21894914256
turn,more,2.21890910519
trading,cell,2.21889194632
sign,session,2.21883284354
think,bt,2.21882521737
review,confirmation,2.21881759121
individual,review,2.21881759121
meeting,diane,2.21878518
post,file,2.21877183421
lisa,today,2.21877183421
file,post,2.21877183421
region,mail,2.2187203576
lee,john,2.21871845106
john,miller,2.21871845106
mike,director,2.21871845106
work,advise,2.21870319872
off,bond,2.21868032023
beginning,week,2.21868032023
business,outside,2.21864028286
authority,need,2.21863456324
down,four,2.21862312399
contact,info,2.21862312399
treasurer,said,2.21857736699
jeff,delete,2.21853161
four,through,2.21850682496
jason,day,2.21850110534
ahead,day,2.21850110534
process,ca,2.2184991988
change,change,2.21849729226
public,order,2.21849729226
report,paid,2.21845153526
payment,system,2.21845153526
research,trading,2.21844581564
commodities,enron,2.21839624556
ut,enron,2.21839624556
page,give,2.21839052594
review,sue,2.21837527361
utilities,still,2.21831807737
demand,gas,2.21830854466
angelides,make,2.21826469421
vacation,next,2.2182456288
next,winter,2.2182456288
john,michelle,2.2182227503
utility,term,2.21815411481
california,paso,2.21813123631
picture,california,2.21813123631
jeff,response,2.21811407744
potential,energy,2.21810073165
drop,state,2.21804162887
state,save,2.21804162887
save,state,2.21804162887
kim,west,2.21793295601
different,review,2.21793295601
page,help,2.21792532985
percent,need,2.21790817097
'm,taking,2.21788529248
edison,capital,2.21787957285
like,green,2.21781284391
paid,contract,2.21781093736
recent,meeting,2.21779759157
basis,trading,2.21777661962
week,n't,2.21774851477
live,call,2.2175821524
agreement,mw,2.21754211503
session,management,2.21754020849
mark,ryan,2.21753639541
energy,cpane,2.21752114308
said,analyst,2.21751732999
said,telephone,2.21751732999
jim,manager,2.21749063841
review,delete,2.21749063841
game,right,2.21749063841
bond,deal,2.21748491879
day,delivery,2.21746775992
delivery,day,2.21746775992
enron,'m,2.21743697849
commission,federal,2.21739912443
customers,bonds,2.21736480668
unit,through,2.21735527398
october,city,2.21733048894
time,austin,2.21723134879
course,houston,2.21722944225
areas,more,2.21719321796
need,alan,2.21718177871
comments,elizabeth,2.21715508713
market,capacity,2.2171398348
ready,'ll,2.21708835819
yes,want,2.21707119931
administrative,enron,2.21703688157
steve,joe,2.21702162924
barry,mark,2.21702162924
high,corp,2.21700256382
gas,necessary,2.21699303112
gas,peak,2.21699303112
said,details,2.21698731149
n't,state,2.2169862081
lunch,today,2.21697015262
dear,day,2.21695108721
mid,day,2.21695108721
contracts,legislature,2.2169415545
contracts,bond,2.2169415545
advise,next,2.2169415545
state,southern,2.21687863864
n't,entities,2.21686147976
file,aug,2.21685004052
eric,did,2.21685004052
confirmation,meeting,2.21681000315
mail,notify,2.21679284427
order,research,2.21678903119
through,retail,2.21677949848
'll,big,2.2167432742
money,take,2.21663650788
more,involved,2.21662125555
angelides,year,2.21659837705
's,raiders,2.21656024623
contrary,'s,2.21656024623
coverage,'s,2.21656024623
flowing,'s,2.21656024623
think,option,2.21655643314
company,natural,2.21652974157
own,information,2.21652592848
thank,frank,2.21650686307
available,ca,2.21650686307
under,law,2.21649542382
said,lynch,2.21645729299
said,five,2.21645729299
california,angelides,2.21642297525
desk,plan,2.21639628367
management,system,2.21639247059
matters,gas,2.21633527435
price,cfm,2.21633527435
hour,houston,2.21631048931
lead,state,2.21629714352
selling,time,2.21628951735
comments,section,2.2162685454
unit,off,2.21623994728
company,agreed,2.21620944262
through,works,2.21620372299
approval,agreement,2.21618656412
agreements,agreement,2.21618656412
sale,term,2.21616368562
area,think,2.2161026763
need,power,2.21607770563
call,young,2.21604166698
day,pricing,2.21591774179
leave,good,2.21585101284
week,hear,2.21578237735
thank,program,2.21578237735
included,year,2.21575187269
john,tim,2.21574424652
agreement,approved,2.21573471382
some,october,2.21572265869
gas,denver,2.21567751757
enron,airlines,2.21567751757
like,sometime,2.21562222787
points,today,2.21552880735
party,today,2.21552880735
today,early,2.21552880735
today,proposed,2.21552880735
july,deal,2.21552880735
number,show,2.21551546156
business,meetings,2.21547161111
know,mcconnell,2.21544682607
dont,know,2.21544682607
',stories,2.21543157374
executed,comments,2.21538200366
time,budgets,2.21534768592
birthday,time,2.21534768592
through,net,2.21534005975
meeting,reports,2.2153286205
final,report,2.21530574201
na,call,2.21527142426
power,large,2.2152637981
week,details,2.21520278877
actions,jeff,2.21519134953
jeff,dan,2.21519134953
make,future,2.21516847103
policy,state,2.21513415328
west,plan,2.21511890095
physical,gas,2.2150197608
some,says,2.21496256456
enron,today,2.21495513074
business,fortune,2.21494349915
more,coal,2.21490536832
vacation,day,2.21488439637
